session_id,rptq_bgn,rptq_end,intv_bgn,intv_end,rdtr_bgn,rdtr_end,call_bgn,call_end,call_type
20091207_135839_LDC_120729,15.688,40.813,40.813,963.016,963.016,1842.891,2447.940,3053.400,cell
20091207_151221_LDC_120732,3.813,25.281,25.281,957.156,957.156,1848.156,2018.980,2624.000,low_ve
20091207_151227_HRM_120587,5.467,24,47,1020.416,1020.416,1950.246,2072.42,2677.44,cell
20091207_160841_LDC_120588,3.750,28.453,28.453,925.359,925.359,1875.156,1948.480,2553.460,cell
20091207_160845_HRM_120489,9.132,37.907,37.907,941.062,941.062,1824.229,2012.540,2617.520,cell
20091207_165917_HRM_120798,4.151,39.066,39.066,905.270,905.270,2159.470,2431.470,3036.500,cell
20091207_173410_LDC_120625,8.094,37.000,37.000,912.719,912.719,1801.188,2262.480,2867.630,low_ve
20091207_175830_HRM_120821,3.415,33.646,33.646,976.071,976.071,2046.502,2278.740,2883.680,high_ve
20091207_182623_LDC_120768,1.922,90.250,90.250,1143.969,1143.969,1926.625,2315.620,2921.030,cell
20091207_190254_HRM_120801,19.079,41.682,41.682,928.061,928.061,1811.072,2530.810,3136.110,cell
20091208_091618_HRM_120831,3.000,21.422,21.422,1010.359,1010.359,1862.266,1973.760,2546.690,low_ve
20091208_091620_LDC_120473,6.953,38.625,38.625,834.922,840.688,1691.203,1852.060,2424.990,low_ve
20091208_100900_HRM_120814,12.438,32.234,32.234,919.125,919.125,1761.562,1853.380,2458.250,low_ve
20091208_102324_LDC_120805,19.344,49.063,49.063,1008.188,1008.985,1892.375,2001.380,2606.620,cell
20091208_111540_LDC_120762,2.797,31.703,31.703,1161.453,1161.453,2067.578,2247.740,2852.720,cell
20091208_111600_HRM_120823,6.156,26.781,26.781,933.828,935.735,1743.531,2255.080,2860.270,low_ve
20091208_120657_HRM_120811,55.000,81.203,81.203,1012.516,1012.516,1811.188,1901.310,2506.340,high_ve
20091208_121500_LDC_120782,7.859,30.672,30.672,987.312,987.312,1802.000,1996.330,2601.200,cell
20091208_130703_HRM_120810,4.667,36.172,36.172,1189.812,1189.812,2043.516,2204.350,2809.680,cell
20091208_130850_LDC_120786,4.344,26.578,26.578,973.406,973.406,1824.328,1976.940,2582.270,cell
20091208_140717_LDC_120819,31.062,54.641,54.641,988.844,988.844,1864.531,2324.550,2929.420,cell
20091208_145405_HRM_120760,0.500,27.281,27.281,1090.484,1090.484,1901.891,2006.870,2611.770,low_ve
20091208_150037_LDC_120795,20.047,47.453,47.453,751.328,770.453,1564.172,1778.090,2383.060,cell
20091208_155151_LDC_120700,2.328,24.578,24.578,957.500,957.500,1813.891,2273.470,2878.670,cell
20091208_155402_HRM_120780,6.656,33.453,33.453,1120.641,1122.250,1985.594,2261.390,2866.590,cell
20091208_165624_LDC_120770,0.781,27.875,27.875,1068.031,1068.031,2182.406,2484.200,3089.170,high_ve
20091208_165734_HRM_120739,24.938,53.312,53.312,801.188,801.188,1663.359,2170.510,2775.570,low_ve
20091208_175612_LDC_120788,16.297,48.891,48.891,934.484,934.484,1744.641,1896.510,2501.780,cell
20091208_181146_HRM_120401,3.485,23.531,23.531,1078.094,1078.094,1858.235,2180.140,2784.800,cell
20091208_190657_HRM_120644,4.984,45.438,45.438,983.297,983.297,2125.188,2605.600,3210.540,low_ve
20091209_110840_HRM_120778,9.000,35.078,35.078,898.328,901.922,1833.063,1969.210,2573.950,cell
20091209_121345_LDC_120719,6.594,27.110,27.110,1139.859,1139.859,1878.531,2323.750,2928.670,low_ve
20091209_122840_HRM_120474,11.360,36.500,36.500,1013.484,1013.484,1730.406,1932.400,2537.060,cell
20091209_132104_HRM_120758,2.578,24.875,24.875,919.047,919.431,1821.750,1988.820,2593.930,cell
20091209_141104_HRM_120482,6.453,29.766,29.766,951.125,951.125,1748.688,1961.750,2566.570,low_ve
20091209_150742_HRM_120727,2.203,40.516,40.516,694.016,694.016,2341.250,2341.250,2946.220,cell
20091209_160658_HRM_120738,1.094,31.453,31.453,960.344,960.344,1805.500,2176.420,2781.400,cell
20091209_161119_LDC_120751,2.594,28.766,28.766,898.219,898.419,1823.969,2314.080,2919.140,cell
20091209_171120_HRM_120741,4.375,33.203,33.203,1237.797,1237.797,1952.000,0.000,0.000,no_call
20091209_171745_LDC_120825,3.281,25.391,25.391,946.938,946.938,1821.953,2224.950,2830.100,cell
20091209_182126_LDC_120226,2.735,28.203,28.203,989.734,989.734,2172.360,2389.730,2995.140,low_ve
20091209_191725_LDC_120656,6.938,37.703,37.703,888.453,888.453,1729.250,2098.660,2703.630,cell
20091210_093244_HRM_120444,3.000,29.812,29.812,920.078,920.078,1766.969,1995.240,2600.330,cell
20091210_093325_LDC_120520,7.781,33.875,33.875,991.000,992.547,1622.735,1836.230,2441.320,cell
20091210_102110_LDC_120701,3.781,51.109,51.109,1268.625,1268.625,2155.641,2318.760,2923.660,cell
20091210_102231_HRM_120702,3.906,42.281,42.281,971.172,977.797,1868,2355.92,2960.82,cell
20091210_112202_LDC_120359,7.078,35.922,35.922,938.891,938.891,1839.422,3076.560,3681.670,cell
20091210_122614_LDC_120743,2.828,22.125,22.125,868.906,868.906,1731.344,1993.170,2598.630,cell
20091210_122905_HRM_120693,2.219,23.656,23.656,937.422,1103.594,1818.469,1939.990,2545.450,cell
20091210_132332_HRM_120440,6.281,37.266,37.266,1073.891,1073.891,1949.641,2200.140,2805.190,cell
20091210_141541_LDC_120316,7.047,34.203,34.203,866.422,867.703,1764.485,1865.880,2471.320,low_ve
20091210_141620_HRM_120816,40.438,72.391,72.391,921.375,921.375,1740.906,1945.080,2550.520,low_ve
20091210_150637_HRM_120831,5.000,29.891,29.891,963.922,963.922,1792.469,2336.460,2942.040,cell
20091210_150648_LDC_120759,1.563,25.781,25.781,939.156,939.156,1818.766,2207.010,2812.590,cell
20091210_160226_LDC_120308,2.547,30.812,30.812,1458.297,1463.625,2468.469,2595.250,3200.230,cell
20091210_161140_HRM_120739,29.531,56.516,56.516,995.641,995.641,1829.531,2159.250,2764.230,cell
20091210_170643_LDC_120596,3.703,35.688,35.688,922.391,922.391,1836.906,2210.130,2814.730,cell
20091210_174736_HRM_120821,18.516,44.422,44.422,898.344,898.344,1772.485,1875.460,2480.320,low_ve
20091210_181636_LDC_120822,16.953,35.047,35.047,842.688,842.688,1677.719,1773.880,2378.820,cell
20091210_192319_HRM_120648,3.672,25.500,25.500,917.375,917.375,1771.735,1862.330,2467.830,cell
20091210_192336_LDC_120636,9.422,38.563,38.563,916.047,916.047,1627.360,1726.270,2331.770,cell
20091211_094842_HRM_120705,3.297,31.391,31.391,946.000,946.000,1843.078,2025.020,2629.880,high_ve
20091211_101424_LDC_120684,4.703,27.406,27.406,963.625,963.625,1850.141,2223.770,2828.990,cell
20091211_110849_HRM_120704,11.672,35.906,35.906,907.172,907.172,1866.891,1979.390,2584.530,low_ve
20091211_120444_HRM_120820,3.781,33.969,33.969,1162.688,1162.688,1823.860,2025.980,2630.820,low_ve
20091211_140957_HRM_120728,31.203,63.750,63.750,1088.344,1088.344,1947.985,2114.600,2719.680,low_ve
20091211_143436_LDC_120787,11.844,33.797,33.797,751.641,759.719,1745.453,1922.820,2527.690,low_ve
20091211_151229_HRM_120779,4.859,42.188,42.188,1007.250,1007.250,1905.203,2226.870,2832.260,cell
20091211_152444_LDC_120618,27.484,63.891,63.891,1034.484,1034.484,1895.812,2160.160,2765.320,cell
20091211_160822_HRM_120376,7.188,37.297,37.297,950.312,950.312,1782.828,2018.120,2623.580,cell
20091211_161329_LDC_120770,3.219,26.297,26.297,957.875,957.875,2076.766,2281.470,2886.520,low_ve
20091211_170717_HRM_120561,7.531,39.406,39.406,969.375,969.375,1670.953,1890.950,2495.870,cell
20091211_171401_LDC_120763,3.344,28.203,28.203,970.984,970.984,2045.141,2152.800,2757.780,low_ve
20091214_091744_HRM_120789,4.317,30.611,30.611,948.159,948.159,1892.063,2033.480,2638.730,cell
20091214_105836_HRM_120799,9.383,27.011,27.011,1213.697,1217.672,2148.468,2290.260,2895.290,low_ve
20091214_110929_LDC_120577,1.922,29.719,29.719,967.875,967.875,1843.406,2017.630,2622.610,cell
20091214_120928_LDC_120714,23.125,52.703,52.703,986.422,986.422,1899.141,2025.750,2630.830,cell
20091214_130611_LDC_120316,23.735,60.984,60.984,941.062,941.062,1816.641,2180.230,2785.070,cell
20091214_130720_HRM_120823,5.455,27.525,27.525,1044.137,1045.135,2052.832,2065.240,2670.080,cell
20091214_140309_LDC_120318,4.484,36.688,36.688,1059.188,1059.188,1817.688,2065.410,2670.270,cell
20091214_140323_HRM_120760,1.387,23.301,23.301,941.909,941.909,1782.010,2113.380,2718.340,cell
20091214_160552_HRM_120811,15.570,40.415,40.415,917.704,917.704,1846.489,2256.570,2861.670,low_ve
20091214_160656_LDC_120715,2.313,25.297,25.297,1055.062,1055.062,2162.531,2266.080,2871.180,cell
20091214_165844_LDC_120600,3.906,32.906,32.906,982.953,982.953,1785.406,2025.640,2631.140,cell
20091215_095945_LDC_120626,3.469,27.234,27.234,1025.859,1025.859,1895.594,2128.020,2732.760,high_ve
20091215_114955_LDC_120797,3.110,27.125,27.125,991.984,991.984,1825.781,1949.400,2554.240,low_ve
20091215_150912_LDC_120641,23.078,54.984,54.984,933.547,933.547,1856.766,2231.730,2836.420,high_ve
20091215_160416_LDC_120537,4.266,29.953,29.953,984.969,984.969,1912.266,2210.440,2815.530,low_ve
20091215_170426_HRM_120821,62.297,90.922,90.922,1122.984,1122.984,1923.766,2114.930,2720.580,cell
20091215_170616_LDC_120770,2.031,22.141,22.141,1009.531,1009.531,2194.453,2241.420,2846.820,cell
20091215_182302_HRM_111138,4.500,33.859,33.859,985.750,985.750,1869.828,2195.520,2800.660,low_ve
20091215_191737_HRM_120705,7.531,32.063,32.063,926.297,926.297,1772.344,1877.170,2482.260,low_ve
20091216_111054_LDC_120787,7.141,30.813,30.813,873.781,874.813,1810.000,2072.130,2677.550,cell
20091216_141623_LDC_120308,5.125,37.781,37.781,1037.203,1037.203,1792.594,1915.490,2521.050,high_ve
20091216_150249_HRM_120711,10.485,55.422,55.422,1674.922,1674.922,2537.047,2671.390,3276.420,high_ve
20091216_150600_LDC_120682,14.969,47.984,47.984,929.391,930.906,1785.828,1930.010,2535.310,low_ve
20091216_160325_HRM_120811,4.469,26.797,26.797,1080.141,1080.141,2154.797,2659.750,3264.560,cell
20091216_160605_LDC_120732,3.797,23.266,23.266,994.047,1007.363,1969.490,1969.490,2574.850,cell
20091217_092214_LDC_120797,2.110,31.078,31.078,898.594,898.594,1805.969,2053.010,2658.250,cell
20091217_101435_HRM_120597,6.328,30.469,30.469,948.250,948.250,1840.610,2060.370,2665.390,low_ve
20091217_101440_LDC_120626,11.906,32.609,32.609,1139.547,1141.094,2036.828,2184.180,2789.200,low_ve
20091217_111225_LDC_120658,7.563,28.406,28.406,1036.812,1043.735,1897.219,2185.320,2790.600,cell
20091217_122425_HRM_120578,2.438,22.375,22.375,1107.109,1107.109,1966.141,2272.110,2877.450,cell
20091217_145648_LDC_120537,4.844,41.000,41.000,883.875,883.875,1854.875,1967.860,2572.380,cell
20091217_152923_HRM_111138,58.672,59.328,59.328,958.250,958.250,1749.063,2018.230,2623.570,cell
20091217_171011_HRM_120644,15.844,41.641,41.641,932.781,932.781,2031.703,2358.050,2963.320,cell
20091217_171335_LDC_120643,3.344,29.500,29.500,873.203,873.203,1716.641,2058.630,2663.630,cell
20091218_091023_LDC_120763,1.859,29.516,29.516,1062.578,1062.578,1967.610,2105.730,2710.820,cell
20091218_130629_LDC_120308,3.016,24.641,24.641,1681.297,1681.297,2815.203,2993.820,3598.570,cell
20091218_141131_LDC_120804,5.922,23.110,23.110,876.547,877.672,1785.031,2075.310,2680.360,cell
20091218_170318_LDC_120682,2.516,25.469,25.469,1030.625,1030.625,2248.328,2344.530,2949.770,cell
20091218_170714_HRM_120683,3.547,26.781,26.781,943.844,943.844,1835.688,2112.700,2717.750,high_ve
20091221_102648_HRM_120814,2.334,21.037,21.037,904.079,904.079,1825.060,2072.900,2677.620,cell
20091221_120804_HRM_120469,1.974,26.253,26.253,906.147,906.147,1799.293,1964.850,2569.660,cell
20100106_100114_HRM_120627,7.960,27.877,27.877,936.870,937.745,1853.349,1971.110,2576.310,cell
20100106_112338_HRM_120834,7.421,26.467,26.467,909.129,933.159,1873.458,2017.840,2622.800,high_ve
20100108_134721_HRM_120848,6.047,34.373,34.373,971.385,974.885,1788.609,1930.200,2534.650,high_ve
20100108_150514_HRM_120847,32.389,70.401,70.401,944.137,944.137,1811.013,1995.030,2600.360,high_ve
20100111_103849_HRM_120820,4.531,28.795,28.795,882.594,882.594,1876.227,2024.760,2629.280,cell
20100111_125051_HRM_120856,20.342,68.855,68.855,986.681,986.681,1822.200,1938.310,2543.350,high_ve
20100111_125819_LDC_120840,6.734,34.094,34.094,1044.438,1057.281,1814.625,2363.920,2968.700,high_ve
20100111_135327_HRM_120885,8.828,35.748,35.748,1108.984,1108.984,2023.979,2355.360,2959.920,high_ve
20100111_140341_LDC_120851,2.609,27.671,27.671,1152.836,1152.836,2017.024,2161.740,2766.980,high_ve
20100111_150615_HRM_120852,5.656,33.154,33.154,946.199,946.199,1815.700,2042.420,2647.440,high_ve
20100111_155728_LDC_120865,4.797,35.266,35.266,1020.594,1020.594,1835.000,2234.530,2839.200,high_ve
20100111_161731_HRM_120843,5.093,32.763,32.763,991.743,1220.727,1891.086,2266.710,2871.910,high_ve
20100111_171455_LDC_120862,6.531,36.719,36.719,996.375,996.375,1807.725,2120.610,2725.780,high_ve
20100111_173820_HRM_120886,14.093,43.622,43.622,854.424,1131.530,1669.008,1835.980,2441.010,high_ve
20100111_185934_HRM_120705,45.809,83.010,83.010,955.902,955.902,1846.979,2421.300,3026.320,cell
20100112_091342_LDC_120473,9.625,31.859,31.859,844.969,845.985,1858.456,2349.320,2954.130,cell
20100112_091740_HRM_120846,8.406,33.998,33.998,894.578,894.578,1798.420,2069.540,2674.350,high_ve
20100112_101418_LDC_120860,3.235,33.531,33.531,868.062,868.062,1786.599,2025.290,2629.960,high_ve
20100112_101444_HRM_120837,9.156,49.559,49.559,875.985,879.329,1813.654,1956.580,2561.250,cell
20100112_111110_HRM_120848,6.859,34.763,34.763,973.822,974.728,1737.222,2001.650,2606.760,low_ve
20100112_111229_LDC_120863,2.453,29.438,29.438,859.625,859.625,1803.551,1964.300,2569.410,high_ve
20100112_120641_HRM_120800,7.828,46.794,46.794,1061.003,1061.003,1982.267,2470.210,3075.210,high_ve
20100112_121048_LDC_120866,18.547,46.469,46.469,926.766,926.766,1824.455,2008.860,2614.100,high_ve
20100112_130528_LDC_120890,19.922,57.516,57.516,951.312,951.312,1788.563,2237.990,2842.770,high_ve
20100112_131143_HRM_120889,25.092,58.871,58.871,960.385,960.385,1828.731,2168.040,2772.740,high_ve
20100112_140634_LDC_120868,3.313,27.016,27.016,1029.625,1029.625,1896.313,2130.430,2735.490,high_ve
20100112_140918_HRM_120857,3.469,24.670,24.670,902.030,902.030,1804.857,2007.920,2613.230,high_ve
20100112_150437_HRM_120904,5.515,30.592,30.592,921.701,942.621,1887.930,2029.680,2634.250,high_ve
20100112_151420_LDC_120833,15.406,54.563,54.563,1016.578,1026.812,1970.766,2079.750,2684.310,high_ve
20100112_160230_LDC_120872,34.125,65.734,65.734,960.516,960.516,1851.281,1962.190,2566.970,high_ve
20100112_162323_HRM_120847,3.094,26.748,26.748,885.906,885.906,1796.702,2055.710,2660.740,low_ve
20100112_165840_LDC_120874,5.094,32.031,32.031,1006.156,1006.156,1930.719,2043.730,2648.760,high_ve
20100112_172129_HRM_120873,4.406,29.748,29.748,935.997,935.997,1784.588,1968.390,2573.110,high_ve
20100112_175107_LDC_120839,5.953,29.563,29.563,1058.969,1058.969,1935.547,2268.850,2873.450,high_ve
20100113_092658_LDC_120840,7.266,32.344,32.344,1067.516,1068.422,1906.094,2031.450,2636.260,low_ve
20100113_101520_LDC_120281,34.594,63.25,63.25,988.859,988.859,1786.594,2064.71,2669.68,low_ve
20100113_103541_HRM_120879,11.578,35.045,35.045,902.373,902.373,1769.787,2108.100,2713.020,high_ve
20100113_111244_LDC_120855,9.485,50.844,50.844,873.750,892.375,1838.891,2183.030,2788.200,high_ve
20100113_114949_HRM_120854,1.625,32.201,32.201,948.986,948.986,1817.217,1945.640,2550.790,high_ve
20100113_124046_LDC_120880,9.863,37.031,37.031,1107.136,1263.589,2101.808,2223.01,2827.67,high_ve
20100113_130605_HRM_120716,34.480,63.352,63.352,985.337,985.337,1785.453,2105.250,2709.770,high_ve
20100113_135650_HRM_120842,17.733,42.544,42.544,913.907,913.907,1826.680,2336.790,2941.230,high_ve
20100113_144654_LDC_120877,1.750,26.250,26.250,805.781,805.781,1703.578,1834.950,2439.790,high_ve
20100113_154443_HRM_120838,3.500,37.310,37.310,965.026,965.026,1882.821,2208.040,2812.520,high_ve
20100113_170119_HRM_120888,4.375,27.936,27.936,961.714,961.714,1825.137,1967.270,2572.630,high_ve
20100113_180248_HRM_120895,2.344,37.951,37.951,1157.918,1157.918,2124.022,2206.540,2811.350,high_ve
20100114_090944_LDC_120860,5.734,28.094,28.094,1014.078,1014.078,1823.014,1942.570,2547.610,cell
20100114_091006_HRM_120800,3.031,46.231,46.231,905.780,911.905,1711.303,1901.200,2506.240,low_ve
20100114_100353_LDC_120881,2.031,49.406,49.406,1077.422,1077.422,1880.500,2159.470,2764.030,high_ve
20100114_101027_HRM_120878,7.921,43.591,43.591,1133.826,1133.826,1924.302,2010.550,2615.820,high_ve
20100114_110400_LDC_120883,16.985,39.844,39.844,1139.109,1139.109,1944.735,2733.160,3337.820,high_ve
20100114_110510_HRM_120867,13.765,78.088,78.088,1011.788,1034.912,1961.112,2322.660,2927.960,high_ve
20100114_120227_HRM_120882,2.266,25.795,25.795,1002.883,1002.883,1842.683,2059.560,2664.600,high_ve
20100114_120534_LDC_120876,7.922,41.609,41.609,916.891,916.891,1784.578,1892.990,2498.030,high_ve
20100114_130840_HRM_120843,9.578,34.138,34.138,993.664,994.899,1884.461,2161.570,2766.760,low_ve
20100114_135108_LDC_120891,13.813,46.719,46.719,1288.094,1288.094,2337.656,2367.480,2972.580,high_ve
20100114_141341_HRM_120847,29.965,53.399,53.399,933.678,933.678,1825.000,0.000,0.000,no_call
20100114_150316_HRM_120892,2.969,25.373,25.373,1001.414,1001.414,1901.444,2095.750,2700.770,high_ve
20100114_151122_LDC_120862,2.781,28.469,28.469,1103.625,1103.625,1965.969,2228.610,2833.580,low_ve
20100114_160202_HRM_120853,2.734,26.029,26.029,1099.407,1099.407,2013.655,2324.050,2929.050,high_ve
20100114_161902_LDC_120863,11.094,33.828,33.828,854.000,854.000,1747.625,2019.190,2623.970,low_ve
20100115_091328_HRM_120886,4.348,21.432,28.781,962.335,979.135,1778.284,2209.930,2814.650,cell
20100115_091449_LDC_120890,2.891,32.375,32.375,1157.234,1157.234,2060.926,2156.850,2761.570,low_ve
20100115_101730_HRM_120856,53.998,77.695,77.695,1002.601,1002.601,1850.547,2087.660,2692.800,low_ve
20100115_110949_HRM_120852,2.265,28.199,28.199,1097.362,1097.362,2014.756,2129.160,2733.920,low_ve
20100115_111014_LDC_120835,6.734,37.609,37.609,1120.016,1120.016,2018.311,2375.270,2980.020,high_ve
20100115_120456_HRM_120894,9.421,34.543,34.543,1136.451,1136.451,2047.245,2178.740,2783.970,high_ve
20100115_123109_LDC_120840,8.719,33.141,33.141,942.312,955.360,1780.125,2286.390,2891.660,normal
20100115_130551_HRM_120896,22.639,39.675,39.675,999.619,999.793,1878.352,2108.620,2713.650,high_ve
20100115_133145_LDC_120905,2.672,27.156,27.156,918.803,918.803,1845.856,2013.880,2618.970,high_ve
20100115_135746_HRM_120900,11.046,41.481,41.481,1084.735,1084.735,1935.644,2161.740,2767.240,high_ve
20100115_142326_LDC_120870,31.438,55.422,55.422,822.844,822.844,1490.063,1784.340,2388.910,high_ve
20100115_151639_LDC_120851,8.781,29.094,29.094,1035.562,1040.391,1750.783,1863.690,2468.740,cell
20100115_155504_HRM_120898,2.531,25.842,25.842,949.136,949.136,1840.027,1949.290,2554.320,high_ve
20100115_162428_LDC_120901,13.500,59.281,59.281,1170.953,1170.953,2003.913,2109.720,2715.010,high_ve
20100119_090810_HRM_120837,9.218,37.091,37.091,1038.083,1040.333,1895.929,2585.690,3190.670,low_ve
20100119_093101_LDC_120863,23.250,46.173,46.173,788.437,788.437,1684.162,1798.730,2403.650,cell
20100119_105202_HRM_120897,25.029,56.027,56.027,908.420,908.420,1837.683,1946.680,2551.650,high_ve
20100119_105408_LDC_120835,7.859,32.031,32.031,1119.703,1121.422,1913.313,2057.960,2663.200,low_ve
20100119_122110_LDC_120868,30.498,61.511,61.511,873.052,873.052,1741.957,1953.350,2557.600,low_ve
20100119_130936_LDC_120833,18.719,48.859,48.859,839.155,839.155,1665.088,2044.100,2649.150,cell
20100119_134455_HRM_120800,19.500,70.672,70.672,1312.734,1317.172,2008.312,2379.490,2984.540,cell
20100119_140507_LDC_120912,3.547,28.297,28.297,1121.305,1121.305,1986.518,2103.430,2708.600,high_ve
20100119_151410_LDC_120862,16.844,45.016,45.016,1024.233,1024.233,1865.497,2003.560,2608.730,cell
20100119_163212_HRM_120852,4.203,34.328,34.328,976.641,976.641,1917.360,2071.090,2676.000,cell
20100119_161150_LDC_120872,5.406,28.063,28.063,968.173,968.173,1823.262,1954.26,2559.07,low_ve
20100119_170149_LDC_120913,3.688,26.047,26.047,915.997,915.997,1703.184,2035.840,2640.620,cell
20100119_172356_HRM_120889,36.703,63.703,63.703,1014.266,1014.266,2105.969,2265.870,2870.370,low_ve
20100120_090429_HRM_120879,2.063,24.922,24.922,974.547,974.547,1851.375,1982.460,2587.180,low_ve
20100120_090511_LDC_120866,3.000,46.172,46.172,890.914,890.914,1818.328,1999.730,2604.450,cell
20100120_095722_HRM_120914,8.797,39.812,39.812,987.453,987.453,1823.656,2161.700,2766.910,high_ve
20100120_111210_LDC_120874,4.047,32.078,32.078,1196.022,1196.022,2140.334,2255.880,2861.040,low_ve
20100120_111329_HRM_120857,21.078,44.703,44.703,1000.047,1000.047,1902.156,2116.400,2721.560,low_ve
20100120_120819_HRM_120918,8.610,38.969,38.969,1160.453,1172.828,2076.250,2290.150,2895.150,cell
20100120_120907_LDC_120871,3.469,25.406,25.406,907.931,907.931,1804.991,2302.040,2907.040,high_ve
20100120_130537_HRM_120919,1.859,24.781,24.781,971.594,971.594,1828.781,2006.820,2611.520,high_ve
20100120_130650_LDC_120281,12.628,33.656,33.656,1015.372,1016.653,1857.788,1992.630,2597.330,cell
20100120_135607_HRM_120916,10.906,47.906,47.906,937.188,937.188,1795,1923.44,2528.58,high_ve
20100120_140758_LDC_120855,3.703,26.516,26.516,953.752,953.752,1814.016,2360.480,2965.890,low_ve
20100120_150616_LDC_120880,2.500,23.266,23.266,850.594,854.016,1752.194,1877.810,2482.620,low_ve
20100120_155751_HRM_120757,85.109,114.844,114.844,1201.094,1201.094,2030.438,2171.890,2776.910,normal
20100120_155759_LDC_120836,2.594,22.047,22.047,991.734,991.734,1805.539,2223.730,2828.750,high_ve
20100120_181319_HRM_120873,49.406,75.469,75.469,955.562,955.562,1931.281,2216.740,2821.880,low_ve
20100120_183946_LDC_120844,2.781,24.375,24.375,984.062,984.062,1897.016,2179.020,2783.660,high_ve
20100121_091316_HRM_120882,2.641,31.701,31.701,1104.351,1104.351,1909.768,2082.860,2688.000,low_ve
20100121_091824_LDC_120877,8.141,31.062,31.062,1042.727,1065.587,1878.993,2166.410,2771.410,low_ve
20100121_100655_HRM_120888,42.123,68.808,68.808,1020.747,1020.747,1883.395,2088.940,2694.140,low_ve
20100121_110450_HRM_120925,10.687,41.154,41.154,1134.755,1136.318,2067.165,2253.560,2858.430,high_ve
20100121_110552_LDC_120927,4.531,33.625,33.625,1157.278,1157.278,1972.145,2117.770,2722.880,high_ve
20100121_120359_HRM_120854,1.594,27.233,27.233,1126.959,1126.959,1929.345,2176.960,2782.380,low_ve
20100121_125411_LDC_120833,12.047,38.531,38.531,1122.203,1122.203,1937.682,2322.640,2927.940,cell
20100121_130459_HRM_120856,62.371,95.650,95.650,1028.340,1028.340,1884.786,2013.150,2618.260,cell
20100121_141714_HRM_120935,2.469,25.186,25.186,831.447,839.884,1678.127,1896.530,2501.810,high_ve
20100121_142312_LDC_120859,14.822,44.796,44.924,1163.59,1184,1860.293,2137.64,2742.55,cell
20100121_151723_LDC_120884,11.640,33.310,33.310,1097.528,1097.528,1962.106,2163.410,2768.700,low_ve
20100121_161731_LDC_120872,3.781,28.655,28.655,976.428,976.428,1854.569,2149.360,2754.600,cell
20100121_171252_HRM_120889,3.547,27.404,27.404,873.507,873.507,1943.362,2091.370,2696.330,cell
20100121_174817_LDC_120899,6.094,30.110,30.110,946.547,946.547,1804.496,2052.250,2657.280,high_ve
20100122_091347_HRM_120879,6.703,33.435,33.435,1325.407,1325.407,2117.938,2257.420,2862.820,cell
20100122_091435_LDC_120881,4.094,72.812,72.812,1017.562,1017.562,1906.891,2230.800,2836.200,low_ve
20100122_100439_HRM_120933,2.453,37.232,37.232,1597.195,1597.195,2167.393,2304.610,2909.580,high_ve
20100122_102812_LDC_120865,2.344,34.406,34.406,919.828,919.828,1790.410,1908.920,2513.960,low_ve
20100122_110448_HRM_120867,5.500,74.854,74.854,786.918,786.918,1825.070,2025.900,2630.560,cell
20100122_111914_LDC_120870,5.531,24.781,24.781,937.328,937.328,1788.156,1898.040,2503.040,low_ve
20100122_115536_HRM_120921,3.218,28.449,28.449,980.658,980.658,1778.569,2066.780,2671.820,high_ve
20100122_122933_LDC_120880,14.656,36.125,36.125,1072.500,1072.500,1807.027,2128.740,2734.130,cell
20100122_130939_HRM_120941,44.855,81.368,81.728,1025.593,1025.593,1899.454,2053.300,2658.320,high_ve
20100122_142701_LDC_120883,40.844,71.672,71.672,1418.812,1418.812,1882.149,2029.570,2634.330,cell
20100122_151545_HRM_120887,64.597,91.295,91.295,975.726,975.726,1866.162,2514.450,3119.750,high_ve
20100122_151715_LDC_120937,38.266,77.969,77.969,1204.234,1204.234,2501.089,2690.120,3292.700,high_ve
20100122_161449_HRM_120917,23.248,65.089,65.089,1015.491,1015.491,1857.447,2084.250,2689.350,high_ve
20100122_161742_LDC_120876,11.969,42.234,42.234,1291.234,1291.234,1963.344,2318.520,2923.610,cell
20100122_171704_HRM_120873,2.672,51.106,51.106,830.645,830.645,1724.019,1860.610,2465.450,cell
20100125_105815_HRM_120943,1.359,26.389,26.389,1696.553,1696.553,2578.908,2666.190,3271.340,high_ve
20100125_124721_HRM_120945,49.605,78.705,78.705,945.556,945.556,1860.292,2074.530,2679.590,high_ve
20100125_131417_LDC_120859,5.984,26.078,26.078,915.250,918.266,1831.453,2088.830,2693.870,cell
20100125_140841_HRM_120953,18.598,69.125,69.125,1120.907,1120.907,1906.474,2240.990,2846.320,high_ve
20100125_140853_LDC_120946,1.844,27.672,27.672,1062.703,1062.703,1884.672,2311.950,2917.010,high_ve
20100125_151731_HRM_120892,4.376,28.428,28.428,1058.753,1058.753,1983.241,2118.120,2723.460,cell
20100125_163622_LDC_120947,52.797,83.203,83.203,1113.234,1113.234,1860.281,2102.830,2707.620,high_ve
20100125_181604_HRM_120902,2.594,25.084,25.084,1006.882,1006.882,1870.028,2217.500,2822.430,low_ve
20100125_191504_HRM_120932,3.688,24.068,24.068,1020.135,1020.135,1883.188,1997.450,2602.840,high_ve
20100126_091604_HRM_120882,4.813,34.880,34.880,1091.379,1091.379,1749.226,2312.750,2917.890,cell
20100126_102338_LDC_120942,12.875,47.188,47.188,1158.391,1158.391,2048.882,2271.400,2876.400,high_ve
